Index,Aldehyde_1,bifunctional_reagent,Aldehyde_2,Yield
1070,CC(C)Cc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc2c(c1)OCCO2,4.434844367
1071,CC(C)Cc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CCCn1nc(C)cc1C=O,1.13309572
1072,CC(C)Cc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.0824931
1079,Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)OC(=O)n1cnc(C=O)c1,0.03628
1080,Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,0.015430976
1081,Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cn1cnc2cc(C=O)ccc21,0.030537608
1082,Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc2c(c1)OCCO2,0.005945116
1083,Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CCCn1nc(C)cc1C=O,0.021548324
1084,Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.007546608
1091,COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)OC(=O)n1cnc(C=O)c1,0.010123474
1092,COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,0.016447581
1093,COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cn1cnc2cc(C=O)ccc21,0.171017302
1094,COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc2c(c1)OCCO2,0.034673553
1095,COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CCCn1nc(C)cc1C=O,0.047307473
1096,COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.012127422
1103,O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)OC(=O)n1cnc(C=O)c1,0.002955145
1104,O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,0.007370987
1105,O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cn1cnc2cc(C=O)ccc21,0.029568929
1106,O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc2c(c1)OCCO2,0.019778456
1107,O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CCCn1nc(C)cc1C=O,0.005163529
1108,O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.003069054
1115,O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)OC(=O)n1cnc(C=O)c1,0.020811868
1116,O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,0.236749796
1117,O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cn1cnc2cc(C=O)ccc21,2.036134888
1118,O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc2c(c1)OCCO2,5.487031081
1119,O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CCCn1nc(C)cc1C=O,5.093045268
1120,O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.06452883
1127,C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)OC(=O)n1cnc(C=O)c1,0.006769944
1128,C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,0.019538295
1129,C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cn1cnc2cc(C=O)ccc21,1.107420344
1130,C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc2c(c1)OCCO2,0.00923825
1131,C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CCCn1nc(C)cc1C=O,0.666813392
1132,C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.007073574
1139,O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)OC(=O)n1cnc(C=O)c1,0.080275303
1140,O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,11.08758516
1141,O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cn1cnc2cc(C=O)ccc21,2.284110064
1142,O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc2c(c1)OCCO2,9.200230158
1143,O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CCCn1nc(C)cc1C=O,1.181846906
1144,O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.139785418
