Index,Aldehyde_1,bifunctional_reagent,Aldehyde_2,Yield
1088,Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=CC1CCN(c2ccccc2)C1,0.010860711
1089,Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,COC(=O)N1C=C(C=O)OCC1,0.009618547
1091,COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,0.016447581
1092,COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cn1cnc2cc(C=O)ccc21,0.171017302
1093,COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc2c(c1)OCCO2,0.034673553
1094,COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CCCn1nc(C)cc1C=O,0.047307473
1095,COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.012127422
1096,COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,Cc1nc(N(C)C)sc1C=O,0.037024499
1097,COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(O)c(O)c(Cl)c1,0.001412393
1098,COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(F)c(O)c(F)c1,0.001593169
1099,COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,CN1CCCCC(C=O)C1=O,0.040514091
1100,COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=CC1CCN(c2ccccc2)C1,0.010147829
1101,COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,COC(=O)N1C=C(C=O)OCC1,0.003143233
1103,O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,0.007370987
1104,O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cn1cnc2cc(C=O)ccc21,0.029568929
1105,O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc2c(c1)OCCO2,0.019778456
1106,O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CCCn1nc(C)cc1C=O,0.005163529
1107,O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.003069054
1108,O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,Cc1nc(N(C)C)sc1C=O,0.003288257
1111,O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,CN1CCCCC(C=O)C1=O,0.005678369
1112,O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=CC1CCN(c2ccccc2)C1,0.014947692
1113,O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,COC(=O)N1C=C(C=O)OCC1,0.001003182
1115,O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,0.236749796
1118,O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CCCn1nc(C)cc1C=O,5.093045268
1119,O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.06452883
1120,O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,Cc1nc(N(C)C)sc1C=O,5.214154696
1121,O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(O)c(O)c(Cl)c1,2.52944379
1122,O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(F)c(O)c(F)c1,6.174569305
1123,O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,CN1CCCCC(C=O)C1=O,7.670722121
1124,O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=CC1CCN(c2ccccc2)C1,1.165477572
1126,C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)OC(=O)n1cnc(C=O)c1,0.006769944
1127,C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,0.019538295
1128,C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cn1cnc2cc(C=O)ccc21,1.107420344
1129,C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc2c(c1)OCCO2,0.00923825
1131,C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.007073574
1132,C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,Cc1nc(N(C)C)sc1C=O,2.138968687
1133,C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(O)c(O)c(Cl)c1,4.711723477
1135,C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,CN1CCCCC(C=O)C1=O,8.78591373
1136,C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=CC1CCN(c2ccccc2)C1,0.476186067
1137,C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,COC(=O)N1C=C(C=O)OCC1,0.091726032
1139,O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,11.08758516
1140,O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cn1cnc2cc(C=O)ccc21,2.284110064
1141,O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc2c(c1)OCCO2,9.200230158
1142,O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CCCn1nc(C)cc1C=O,1.181846906
1143,O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.139785418
1144,O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,Cc1nc(N(C)C)sc1C=O,0.772108064
1145,O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(O)c(O)c(Cl)c1,5.364284996
1146,O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(F)c(O)c(F)c1,8.122807254
1148,O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=CC1CCN(c2ccccc2)C1,0.213636624
1149,O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,COC(=O)N1C=C(C=O)OCC1,0.059760339
